# timestamp, sensor_id, mac_addr, frequency_khz, rssi_dbm, name, scan_time_start_us, scan_time_end_us
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 74:a5:d3:b6:fa:d7, -1, -94.9431335906354, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:47:68, -1, -79.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:47:dc, -1, -78.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:47:26, -1, -78.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:47:b1, -1, -78.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 75:85:9d:dd:3d:74, -1, -88.33995933373245, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 75:85:9d:dd:8a:c6, -1, -88.80437693220964, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e1:64:44:e3:1e:06, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 75:85:9d:dd:1b:06, -1, -83.64874804523244, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 71:47:e2:0c:25:59, -1, -88.2788073286539, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 75:85:9d:dd:1b:ce, -1, -88.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:d5:da, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:d5:30, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:d5:58, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 75:85:9d:dd:1b:e4, -1, -79.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 75:85:9d:dd:3d:ca, -1, -89.08130520269236, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, fa:a4:0e:e4:6b:71, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, fa:a4:0e:e4:6b:72, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, fa:a4:0e:e4:6b:f3, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d6:5a:b9:d6:c3:40, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d6:5a:b9:d6:c3:e8, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d6:5a:b9:d6:c3:28, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d6:5a:b9:d6:c3:a5, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 71:d0:8e:df:32:b2, -1, -92.96776207200203, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 5f:d0:8e:df:32:90, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e1:64:44:e3:a7:05, -1, -91.23520757849691, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8f:41:e1:db:9c:18, -1, -91.016118963999, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8f:41:e1:db:9c:60, -1, -92.00000000000001, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8f:41:e1:db:9c:0f, -1, -90.01611896399899, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8f:41:e1:db:9c:c7, -1, -92.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 82:cc:2c:28:c9:f8, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:b8:d1, -1, -88.1691660016455, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8f:41:e1:db:9c:94, -1, -93.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:b8:dd, -1, -88.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:b8:ec, -1, -87.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:01:d5:09, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:01:d5:1e, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:01:d5:e6, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 33:d1:29:9c:c9:ae, -1, -94.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:3b:cf:7c, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:3b:cf:d0, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:3b:cf:0a, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:3b:cf:a4, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:3b:cf:eb, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:3b:cf:13, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:3b:cf:78, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e1:64:44:e3:a7:aa, -1, -88.69886907399994, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e1:64:44:e3:a7:6f, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e1:64:44:e3:a7:52, -1, -88.69886907399994, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 33:d1:29:9c:c9:59, -1, -90.8595065152891, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 33:d1:29:9c:c9:ea, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 75:85:9d:dd:1b:4f, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 75:85:9d:dd:3d:57, -1, -86.13346180391072, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:6a:e7, -1, -84.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:6a:04, -1, -85.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:6a:7a, -1, -86.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:6a:3d, -1, -89.26846237297836, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:6a:8e, -1, -92.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:6a:0b, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:6a:fa, -1, -92.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:6a:e0, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e2:c3:57:ba:1b:36, -1, -80.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:b8:83, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 33:d1:29:9c:d7:17, -1, -92.27764069056245, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 71:47:e2:0c:25:ea, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 6b:78:31:2b:1e:2f, -1, -88.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:12:04, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:12:3d, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:12:7a, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:12:8e, -1, -91.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 74:a5:d3:70:09:0f, -1, -93.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 74:a5:d3:70:09:c7, -1, -92.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:6a:c8, -1, -93.96870900598242, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e1:64:44:cf:d6:16, -1, -85.85120291167262, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 33:d1:29:9c:d7:f9, -1, -89.73380568947053, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:4f:9b, -1, -83.32211936377433, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d1:cf:65:db:cf:62, -1, -85.88297895528395, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d1:cf:65:db:cf:fe, -1, -86.88297895528395, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d1:cf:65:db:cf:b7, -1, -85.88297895528395, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8d:2d:6b:65:ea:e1, -1, -93.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d6:5a:b9:67:ed:09, -1, -83.06993338813818, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d6:5a:b9:67:ed:e4, -1, -83.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d6:5a:b9:67:ed:a7, -1, -82.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d1:cf:65:db:0d:87, -1, -95.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:7f:64:be:49:41, -1, -79.5054303273063, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:7f:64:be:49:aa, -1, -77.28200136568267, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8f:da:5c:dc:51:14, -1, -82.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8f:da:5c:dc:51:ca, -1, -81.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8d:e7:b4:02:df:c3, -1, -88.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8d:e7:b4:02:df:91, -1, -87.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8d:e7:b4:02:df:af, -1, -87.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8d:e7:b4:02:df:03, -1, -88.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8d:e7:b4:02:df:69, -1, -87.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 8d:e7:b4:02:df:35, -1, -88.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:ae:40, -1, -78.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e4:fe:3b:32:ae:87, -1, -79.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 33:d1:29:9c:d7:c0, -1, -86.58728991932296, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d1:cf:65:db:cf:24, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 33:d1:29:9c:d7:51, -1, -92.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 33:d1:29:9c:c9:08, -1, -93.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, d6:5a:b9:67:ed:4f, -1, -87.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 33:d1:29:9c:c9:0d, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:4f:76, -1, -91.26063456266445, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, a6:3d:c0:ab:6c:49, -1, -86.52976780661463, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, a6:3d:c0:ab:6c:72, -1, -86.9973735267884, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, a6:3d:c0:ab:6c:9e, -1, -86.13112871504785, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, a6:3d:c0:ab:6c:45, -1, -86.13112871504785, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, a6:3d:c0:ab:6c:6d, -1, -85.89732585496097, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, a6:3d:c0:ab:6c:f6, -1, -86.26488390330731, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, a6:3d:c0:ab:6c:f3, -1, -86.36493157513473, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, a6:3d:c0:ab:6c:6c, -1, -79.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, a6:3d:c0:ab:6c:71, -1, -85.77757917685747, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:4f:f7, -1, -90.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:4f:a8, -1, -88.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:4f:64, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, e3:56:5b:09:4f:2e, -1, -89.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 2c:6d:eb:0c:dd:34, -1, -86.0, , -1, -1
14911412476, ios_2022-01-12_16.32.48_000/wifi_sensor, 71:47:e2:0c:25:ae, -1, -91.0, , -1, -1
