# Interpolated WGS84 points with column2
# Format: column2, latitude, longitude
hl_2022-08-28-19-00-34-310.007/hetrig_343212784, 47.3720305226378, 8.541375778089714
hl_2022-06-25-17-38-38-889.011/hetrig_340949777, 47.37225216081053, 8.54119722007825
hl_2022-06-25-17-38-38-889.011/hetrig_337831063, 47.37226690319446, 8.541198449079602
hl_2022-06-25-17-38-38-889.011/hetrig_341644687, 47.37224739741877, 8.541195853801415
hl_2022-06-25-17-38-38-889.011/hetrig_345076472, 47.37223236295116, 8.541180775196727
hl_2022-01-13-14-09-39-951.001/hetrig_326215653, 47.371954370430934, 8.540960192303812
hl_2022-06-25-19-03-53-880.003/hetrig_340358716, 47.3710540404039, 8.54112514333713
hl_2022-06-25-17-38-38-889.011/hetrig_343130235, 47.37224399649166, 8.54118786288628
hl_2022-09-01-22-35-58-073.001/hetrig_345116683, 47.37164095314367, 8.541180069688993
hl_2022-06-25-19-03-53-880.003/hetrig_338543673, 47.371075185936775, 8.541117815383135
hl_2022-09-01-22-04-22-205.005/hetrig_347302714, 47.37241329722491, 8.540565767156005
hl_2022-08-28-19-00-34-310.007/hetrig_345291721, 47.372046897761855, 8.54137511843761
hl_2022-09-01-21-12-07-737.003/hetrig_345481583, 47.372517997399434, 8.540661702046844
hl_2022-09-01-22-04-22-205.005/hetrig_350536616, 47.37240064742733, 8.540576890447346
hl_2022-08-28-19-00-34-310.007/hetrig_350142574, 47.37164758144936, 8.542063014091857
hl_2022-09-01-22-04-22-205.005/hetrig_352846546, 47.37238555729885, 8.54059072699285
hl_2022-09-01-22-35-58-073.001/hetrig_353201438, 47.37157994000348, 8.541195070478249
hl_2022-09-01-22-35-58-073.001/hetrig_347426613, 47.37162389699798, 8.541183263134824
hl_2022-08-28-19-00-34-310.007/hetrig_347601651, 47.37206570483956, 8.541374546758645
hl_2022-09-01-22-04-22-205.005/hetrig_358159385, 47.30922356561435, 8.571806708476364
hl_2022-09-01-22-35-58-073.001/hetrig_350891508, 47.37159810932571, 8.541190066616842
hl_2022-09-01-22-35-58-073.001/hetrig_355511368, 47.37156119615607, 8.541202755931614
hl_2022-09-01-22-04-22-205.005/hetrig_355156476, 47.36775285938989, 8.543767491849799
hl_2022-09-01-22-04-22-205.005/hetrig_360238322, 47.37239590395141, 8.541355648780847
hl_2022-09-01-22-04-22-205.005/hetrig_357466406, 47.37236565669083, 8.54060636673509
hl_2022-09-01-22-35-58-073.001/hetrig_366599032, 47.37147632289144, 8.541233968507974
hl_2022-09-01-22-35-58-073.001/hetrig_364520095, 47.37149260512709, 8.541227444213058
hl_2022-09-01-22-35-58-073.001/hetrig_362210165, 47.37150973316106, 8.541223117997228
hl_2022-09-01-22-35-58-073.001/hetrig_373327757, 47.37144287636183, 8.54124230862272
hl_2022-09-01-22-35-58-073.001/hetrig_360593214, 47.37152120801891, 8.541219505528323
hl_2022-09-01-22-35-58-073.001/hetrig_377947617, 47.3714308836989, 8.54125084123883
hl_2022-09-01-22-35-58-073.001/hetrig_384164377, 47.37140122257389, 8.541253979539821
hl_2022-09-01-21-07-05-084.000/hetrig_380830182, 47.3713935756727, 8.541269285446724
hl_2022-09-01-22-35-58-073.001/hetrig_381928096, 47.37140599988222, 8.541260123650698
hl_2022-09-01-22-35-58-073.001/hetrig_387860265, 47.371399284965804, 8.541249731852572
hl_2022-09-01-22-35-58-073.001/hetrig_368908962, 47.37145849990064, 8.541241070102402
hl_2022-09-05-10-31-41-379.000/hetrig_386025476, 47.371822380046574, 8.541080040705637
hl_2022-09-05-10-31-41-379.000/hetrig_388186852, 47.37184538047265, 8.54106777987189
hl_2022-09-01-22-35-58-073.001/hetrig_379709797, 47.37141829460535, 8.541258138341696
hl_2022-09-05-10-31-41-379.000/hetrig_382581357, 47.37178789819171, 8.54109934433534
hl_2022-09-01-22-35-58-073.001/hetrig_395350440, 47.37140743590157, 8.541239490795625
hl_2022-09-01-22-35-58-073.001/hetrig_392018139, 47.371409298405894, 8.541245088594378
hl_2022-09-05-10-31-41-379.000/hetrig_379345468, 47.37175597586618, 8.541118233739756
hl_2022-09-05-10-31-41-379.000/hetrig_391437814, 47.371878000506655, 8.541049216807998
hl_2022-01-13-14-09-39-951.008/hetrig_389235321, 47.37229913526095, 8.54066230870442
hl_2022-01-13-14-09-39-951.008/hetrig_394867443, 47.37246000255549, 8.540618882487857
hl_2022-01-13-14-09-39-951.008/hetrig_386924872, 47.37228889569302, 8.540673523364635
hl_2022-01-13-14-09-39-951.008/hetrig_396388376, 47.37235884121256, 8.540631694976923
hl_2022-01-13-14-09-39-951.008/hetrig_391081582, 47.372310893343936, 8.54065169865682
hl_2022-01-13-14-09-39-951.008/hetrig_398282337, 47.37238167096071, 8.540628149313273
hl_2022-01-13-14-09-39-951.008/hetrig_392871986, 47.37232652427725, 8.540640800635646
hl_2022-09-05-10-31-41-379.000/hetrig_396839698, 47.371930196577026, 8.541020881033408
hl_2022-09-05-10-31-41-379.000/hetrig_401172294, 47.37196676475425, 8.540997560234477
hl_2022-01-13-14-09-39-951.008/hetrig_400925716, 47.37240929538, 8.54062051829245
hl_2022-09-05-10-31-41-379.000/hetrig_393554401, 47.37189850981918, 8.541037522138197
hl_2022-06-16-08-29-19-055.003/hetrig_399470100, 47.371165180255055, 8.541089857558891
hl_2022-06-16-08-29-19-055.003/hetrig_400988116, 47.37114307680238, 8.541097525411363
hl_2022-01-13-14-09-39-951.008/hetrig_408842972, 47.37223355134994, 8.540551975222932
hl_2022-01-13-14-09-39-951.008/hetrig_402643583, 47.372430326074834, 8.540615569295722
hl_2022-01-13-14-09-39-951.008/hetrig_413141222, 47.3725307552145, 8.540609658687154
hl_2022-09-05-10-31-41-379.000/hetrig_398986052, 47.3719475696285, 8.541009567478575
hl_2022-09-05-10-31-41-379.000/hetrig_405594128, 47.37199537796722, 8.540974118090208
hl_2022-06-16-08-29-19-055.003/hetrig_404805283, 47.37109390022372, 8.541108850717658
hl_2022-09-05-10-31-41-379.000/hetrig_411054411, 47.37201842743708, 8.540943808625146
hl_2022-09-05-10-31-41-379.000/hetrig_403383228, 47.3719827806073, 8.540986492350322
hl_2022-01-13-14-09-39-951.008/hetrig_411399190, 47.37251309234467, 8.540611401475614
hl_2022-06-16-08-29-19-055.003/hetrig_407035469, 47.371064504294175, 8.541116523681508
hl_2022-06-17-09-09-43-887.038/hetrig_426413388, 47.371425694656445, 8.541016173888805
hl_2022-01-13-14-09-39-951.008/hetrig_425073620, 47.37093368456509, 8.541330339936314
hl_2022-01-13-14-09-39-951.008/hetrig_415649310, 47.37255802403809, 8.540602455069688
hl_2022-01-13-14-09-39-951.008/hetrig_421807514, 47.372550041464564, 8.540635117810123
hl_2022-09-05-10-31-41-379.000/hetrig_416435223, 47.372044445200416, 8.540914930928851
hl_2022-01-13-14-09-39-951.008/hetrig_426789493, 47.370583911010726, 8.54132970610964
hl_2022-01-13-14-09-39-951.008/hetrig_417182755, 47.37258125429668, 8.54060064588654
hl_2022-09-05-10-31-41-379.000/hetrig_414257462, 47.372034541153795, 8.540926952590047
hl_2022-09-05-10-31-41-379.000/hetrig_421879435, 47.372069343461874, 8.54088719886863
hl_2022-09-05-10-31-41-379.000/hetrig_430002094, 47.37210067464218, 8.540855267154413
hl_2022-09-05-10-31-41-379.000/hetrig_418584000, 47.37205457949876, 8.540903044687413
hl_2022-01-13-14-09-39-951.008/hetrig_433249409, 47.37225489599361, 8.54055461532172
hl_2022-06-17-09-09-43-887.038/hetrig_424499485, 47.37140987452411, 8.541018107994365
hl_2022-01-13-14-09-39-951.008/hetrig_428241490, 47.370798205835314, 8.541405577796068
hl_2022-01-13-14-09-39-951.008/hetrig_431581850, 47.370763420009474, 8.541383504176064
hl_2022-09-05-10-31-41-379.000/hetrig_433702607, 47.372120681060146, 8.54083644372414
hl_2022-01-13-14-32-02-837.014/hetrig_432638421, 47.371658801807236, 8.540878670359813
hl_2022-01-13-14-32-02-837.014/hetrig_428859632, 47.371679939939696, 8.540886832547676
hl_2022-09-05-10-31-41-379.000/hetrig_424057436, 47.372080328311846, 8.540876880574519
hl_2022-09-05-10-31-41-379.000/hetrig_437409258, 47.372141412070064, 8.540819348714656
hl_2022-06-17-09-09-43-887.038/hetrig_432881146, 47.37149887909191, 8.54100089468306
hl_2022-01-13-14-09-39-951.008/hetrig_434734924, 47.3708522938545, 8.541293522122812
hl_2022-09-05-10-31-41-379.000/hetrig_438222793, 47.37214237400066, 8.54081770702901
hl_2022-06-17-09-09-43-887.038/hetrig_428459336, 47.371446117570066, 8.541014336436044
hl_2022-09-05-10-31-41-379.000/hetrig_436343447, 47.372135073626396, 8.540821999557087
hl_2022-06-17-09-09-43-887.038/hetrig_434663027, 47.371522927406275, 8.540993516346129
hl_2022-01-13-14-32-02-837.014/hetrig_434948717, 47.371640511324316, 8.540880249528668
hl_2022-06-17-09-09-43-887.038/hetrig_436445000, 47.37154711793416, 8.540985377316346
hl_2022-01-13-14-09-39-951.008/hetrig_436450911, 47.372195555364044, 8.540750600830904
hl_2022-09-01-22-24-15-137.008/hetrig_448185338, 47.371379157297184, 8.54128467669309
hl_2022-01-13-14-09-39-951.008/hetrig_441494670, 47.37080719825061, 8.5412929134852
hl_2022-01-13-14-09-39-951.008/hetrig_438265612, 47.370102992302485, 8.541480478836643
hl_2022-09-01-22-24-15-137.008/hetrig_445875408, 47.37135431600023, 8.541288495743697
hl_2022-01-13-14-09-39-951.008/hetrig_439764448, 47.37091397662087, 8.541345355682358
hl_2022-09-01-22-24-15-137.008/hetrig_450495268, 47.37139682000865, 8.541267941306181
hl_2022-09-01-22-24-15-137.008/hetrig_462506904, 47.371511162484985, 8.541224289247673
hl_2022-09-01-22-24-15-137.008/hetrig_453960163, 47.37142860877734, 8.541255581913152
hl_2022-09-01-22-24-15-137.008/hetrig_469436694, 47.37157663023227, 8.541202601644843
hl_2022-09-01-22-24-15-137.008/hetrig_472901589, 47.37160861163044, 8.54119161020438
hl_2022-09-01-22-24-15-137.008/hetrig_455808107, 47.371445069082405, 8.541249752476096
hl_2022-06-19-20-18-49-840.164/hetrig_477719542, 47.372464242211905, 8.540700059034181
hl_2022-09-01-22-24-15-137.008/hetrig_480524358, 47.371664937914424, 8.54117907441382
hl_2022-09-01-22-24-15-137.008/hetrig_483758260, 47.37167279141747, 8.541179578573598
hl_2022-06-16-06-27-05-883.003/hetrig_484060298, 47.37177953612546, 8.540836003076823
hl_2022-06-19-20-18-49-840.164/hetrig_479369492, 47.372043170199774, 8.540935931563345
hl_2022-08-28-19-05-09-236.000/hetrig_487988237, 47.37202580072722, 8.541376203733261
hl_2022-08-28-19-05-09-236.000/hetrig_490173550, 47.372010814472475, 8.541377534891256
hl_2022-06-16-06-27-05-883.003/hetrig_485783739, 47.37176910372089, 8.540847068225416
hl_2022-08-28-19-05-09-236.000/hetrig_493638445, 47.37199086306386, 8.541376256226402
hl_2022-06-16-06-27-05-883.003/hetrig_489777070, 47.37176100036602, 8.54086794456592
hl_2022-06-16-06-27-05-883.003/hetrig_493637712, 47.37179482913441, 8.540858856661576
hl_2022-06-16-06-27-05-883.003/hetrig_491360872, 47.37177227993026, 8.540867623394789
hl_2022-08-28-19-05-09-236.000/hetrig_500279651, 47.3719434530886, 8.541379264043758
hl_2022-06-16-06-27-05-883.003/hetrig_487484904, 47.371764790077314, 8.540856743848563
hl_2022-08-28-19-05-09-236.000/hetrig_502589581, 47.37192612476423, 8.541380294770077
hl_2022-06-16-06-27-05-883.003/hetrig_498010444, 47.37185438052906, 8.540837628664146
hl_2022-06-16-06-27-05-883.003/hetrig_495139581, 47.372350856781665, 8.540534012689566
hl_2022-08-28-19-05-09-236.000/hetrig_496121777, 47.371973733555116, 8.541377932861167
hl_2022-09-01-22-24-15-137.008/hetrig_505471602, 47.371672115509405, 8.54118879939177
hl_2022-08-28-19-05-09-236.000/hetrig_498200714, 47.371957412197474, 8.541379239787936
hl_2022-06-16-06-27-05-883.003/hetrig_496459534, 47.37173827228873, 8.541378835961506
hl_2022-09-01-22-24-15-137.008/hetrig_505009616, 47.37167174276708, 8.541188364903348
hl_2022-08-28-19-05-09-236.000/hetrig_508133413, 47.37188429665405, 8.541381297513993
hl_2022-06-16-06-27-05-883.003/hetrig_499330405, 47.371863617242326, 8.540838624908517
hl_2022-06-16-06-27-05-883.003/hetrig_514416695, 47.372055416618274, 8.540632962294474
hl_2022-06-19-20-18-49-840.167/hetrig_509662574, 47.37249256367016, 8.540608685132192
hl_2022-06-19-20-18-49-840.167/hetrig_507781631, 47.37250691820346, 8.540608347925039
hl_2022-06-16-06-27-05-883.003/hetrig_500782502, 47.371870147224655, 8.540843222670647
hl_2022-08-28-19-05-09-236.000/hetrig_515063203, 47.37184151073591, 8.541378239048177
hl_2022-08-28-19-05-09-236.000/hetrig_511598308, 47.37186019901763, 8.541380440192173
hl_2022-06-19-20-18-49-840.167/hetrig_511279525, 47.3724838870482, 8.540606765253818
hl_2022-06-17-08-52-12-223.084/hetrig_514895502, 47.372266332705685, 8.54067242880662
hl_2022-09-01-22-24-15-137.008/hetrig_518902195, 47.37212782474767, 8.540898642829724
hl_2022-06-19-20-18-49-840.167/hetrig_514282434, 47.37247465080567, 8.540599392858319
hl_2022-06-19-20-18-49-840.167/hetrig_516130378, 47.37246567130034, 8.540596713921007
hl_2022-06-17-08-52-12-223.084/hetrig_518866813, 47.3722291624647, 8.540674803521023
hl_2022-08-28-19-05-09-236.000/hetrig_520838028, 47.371073247013655, 8.541447622973747
hl_2022-06-16-06-27-05-883.003/hetrig_503026393, 47.371863783457556, 8.540856593573363
hl_2022-06-17-08-52-12-223.084/hetrig_517150869, 47.372249512445784, 8.540671136656208
hl_2022-06-16-06-27-05-883.003/hetrig_505908261, 47.37184652402024, 8.540879158192826
hl_2022-09-01-22-24-15-137.008/hetrig_522829076, 47.37168043169293, 8.54118873513301
hl_2022-06-16-06-27-05-883.003/hetrig_507464888, 47.37183368049643, 8.54089266470073
hl_2022-06-16-06-27-05-883.003/hetrig_511743753, 47.371789436680125, 8.540924927220292
hl_2022-06-16-06-27-05-883.003/hetrig_508763993, 47.37182057931504, 8.540903509048274
hl_2022-06-16-06-27-05-883.003/hetrig_522920821, 47.37168587337937, 8.540948261747799
hl_2022-06-16-06-27-05-883.003/hetrig_519467110, 47.37171052866169, 8.540950417809322
hl_2022-06-16-06-27-05-883.003/hetrig_521616029, 47.37169770860755, 8.540950728382562
hl_2022-08-28-19-05-09-236.000/hetrig_523147958, 47.37180121540346, 8.541366804377665
hl_2022-06-16-06-27-05-883.003/hetrig_520325123, 47.371701437544374, 8.540952814271865
hl_2022-06-17-08-52-12-223.084/hetrig_521176967, 47.37220017628768, 8.540682784651635
hl_2022-08-28-19-05-09-236.000/hetrig_525919874, 47.371789253825334, 8.541361567594532
hl_2022-08-28-19-05-09-236.000/hetrig_529384769, 47.37177992671451, 8.54135020136305
hl_2022-06-17-08-52-12-223.084/hetrig_523849755, 47.372167495904414, 8.540689823344014
hl_2022-06-16-06-27-05-883.003/hetrig_524400787, 47.37167157454497, 8.540952649319953
hl_2022-06-16-06-27-05-883.003/hetrig_526384223, 47.37165006626172, 8.540957436718129
hl_2022-06-16-06-27-05-883.003/hetrig_517454237, 47.37172995744922, 8.540946381427682
hl_2022-06-16-06-27-05-883.003/hetrig_528582579, 47.371624194388474, 8.540964259223102
hl_2022-06-16-06-27-05-883.003/hetrig_530388163, 47.37160554148068, 8.54096770278036
hl_2022-08-28-19-05-09-236.000/hetrig_531463706, 47.371774524799875, 8.5413425790885
hl_2022-08-28-19-05-09-236.000/hetrig_538855482, 47.37178172023895, 8.541302507795612
hl_2022-08-28-19-05-09-236.000/hetrig_535159594, 47.37177587789023, 8.541323761633905
hl_2022-06-16-06-27-05-883.003/hetrig_534580927, 47.371559520413264, 8.540976762079772
hl_2022-08-28-19-05-09-236.000/hetrig_537007538, 47.371780368227675, 8.541312610490026
hl_2022-08-28-19-05-09-236.000/hetrig_540703426, 47.37178573042651, 8.54129208742724
hl_2022-06-16-06-27-05-883.003/hetrig_532283908, 47.37158382945796, 8.540972293384003
hl_2022-08-28-19-05-09-236.000/hetrig_533311650, 47.37177322758647, 8.541334073800897
hl_2022-08-28-19-05-09-236.000/hetrig_545323286, 47.37180088295924, 8.541263260970773
hl_2022-09-01-22-08-07-181.000/hetrig_544213539, 47.37241530827519, 8.540741594972946
hl_2022-06-16-06-27-05-883.003/hetrig_538395825, 47.371525502249284, 8.540987114410061
hl_2022-06-16-06-27-05-883.003/hetrig_536881368, 47.37153908040044, 8.540980190427868
hl_2022-06-16-06-27-05-883.003/hetrig_536241489, 47.371544184298294, 8.540978912803343
hl_2022-06-16-06-27-05-883.003/hetrig_540965201, 47.371495509204706, 8.541003892810943
hl_2022-08-28-19-05-09-236.000/hetrig_547402223, 47.37180151663782, 8.541252745925288
hl_2022-06-16-06-27-05-883.003/hetrig_542030602, 47.37148188464716, 8.541010534337511
hl_2022-06-16-06-27-05-883.003/hetrig_545752586, 47.37144327858408, 8.541015777505327
hl_2022-08-28-19-05-09-236.000/hetrig_549712153, 47.37179363958782, 8.541246075054405
hl_2022-06-16-06-27-05-883.003/hetrig_553380239, 47.370983931391635, 8.541135538763841
hl_2022-08-28-19-05-09-236.000/hetrig_553408041, 47.37179308951918, 8.541242436982838
hl_2022-08-28-19-05-09-236.000/hetrig_551329104, 47.37178454024407, 8.54124351230217
hl_2022-08-28-19-05-09-236.000/hetrig_543013356, 47.37179178738874, 8.54127787197985
hl_2022-09-01-22-08-07-181.000/hetrig_558997091, 47.37076780716657, 8.541310191256446
hl_2022-08-28-19-05-09-236.000/hetrig_556641943, 47.37214893832994, 8.54094583747348
hl_2022-08-28-19-05-09-236.000/hetrig_561030810, 47.37173813109141, 8.541220518424833
hl_2022-06-16-06-27-05-883.003/hetrig_543105005, 47.371468409601086, 8.541014674334322
hl_2022-09-01-22-08-07-181.000/hetrig_560614042, 47.372308593416705, 8.540821249566527
hl_2022-08-28-19-05-09-236.000/hetrig_563802726, 47.37172243611155, 8.541215931386812
hl_2022-06-16-06-27-05-883.003/hetrig_567949190, 47.37081968630943, 8.541134143984467
hl_2022-09-01-22-08-07-181.000/hetrig_564078937, 47.37084586827385, 8.541366605609404
hl_2022-09-01-22-08-07-181.000/hetrig_571239720, 47.37223222452832, 8.54086987491622
hl_2022-09-01-22-08-07-181.000/hetrig_566388867, 47.372211925004606, 8.540887877308762
hl_2022-09-01-22-08-07-181.000/hetrig_577014547, 47.372185323832554, 8.540889667754813
hl_2022-09-01-21-17-34-244.000/hetrig_580328891, 47.37265086797314, 8.540539466001725
hl_2022-06-16-06-27-05-883.003/hetrig_566426501, 47.37138298488456, 8.54102666922725
hl_2022-06-16-06-27-05-883.003/hetrig_564567045, 47.37140079233853, 8.541022436192574
hl_2022-08-28-19-05-09-236.000/hetrig_568191593, 47.37170018832088, 8.541207561999308
hl_2022-08-28-19-05-09-236.000/hetrig_572349467, 47.37168226389282, 8.54119635086129
hl_2022-08-28-19-05-09-236.000/hetrig_577200320, 47.37167179943343, 8.541177599892755
hl_2022-09-01-22-08-07-181.000/hetrig_580479444, 47.37216060568484, 8.540897321539385
hl_2022-08-28-19-05-09-236.000/hetrig_579972236, 47.37169000630723, 8.541159590045972
hl_2022-06-16-06-27-05-883.003/hetrig_561926802, 47.371423208893496, 8.54101846108299
hl_2022-09-01-21-17-34-244.000/hetrig_588413646, 47.37259255266929, 8.540614282523016
hl_2022-09-01-21-17-34-244.000/hetrig_582638821, 47.372645256627635, 8.540549108213956
hl_2022-09-01-21-17-34-244.000/hetrig_586103716, 47.37217318202087, 8.540302877238004
hl_2022-08-28-19-05-09-236.000/hetrig_583206138, 47.371723272302454, 8.541139518296017
hl_2022-08-28-19-05-09-236.000/hetrig_591687677, 47.37181253183641, 8.541089613670733
hl_2022-08-28-19-05-09-236.000/hetrig_574428404, 47.37167551881699, 8.541189386594418
hl_2022-09-01-22-08-07-181.000/hetrig_589950157, 47.37214367150781, 8.540901410233733
hl_2022-08-28-19-05-09-236.000/hetrig_593937689, 47.37183652780378, 8.541076508528514
hl_2022-09-01-21-17-34-244.000/hetrig_591878541, 47.37259367211528, 8.540595829173238
hl_2022-09-01-21-17-34-244.000/hetrig_595112443, 47.37257190823346, 8.540612641281038
hl_2022-08-28-19-05-09-236.000/hetrig_597369595, 47.37145604762878, 8.541251455249213
hl_2022-07-04-12-26-41-003.023/hetrig_595947981, 47.371355680120566, 8.541033796637292
hl_2022-09-01-21-17-34-244.000/hetrig_605507128, 47.371587079086375, 8.541201259697859
hl_2022-06-17-08-52-12-223.093/hetrig_605563618, 47.37039055921863, 8.541232564110079
hl_2022-07-04-12-26-41-003.023/hetrig_594894956, 47.37136937004539, 8.541030062544419
hl_2022-08-28-19-05-09-236.000/hetrig_613213682, 47.372015110293674, 8.540955542717626
hl_2022-08-28-19-05-09-236.000/hetrig_604435948, 47.37193614642884, 8.541008759872996
hl_2022-09-01-22-27-22-042.000/hetrig_613749393, 47.37154700192362, 8.541347309095823
hl_2022-09-01-22-27-22-042.000/hetrig_618369253, 47.37152546769134, 8.541371767636917
hl_2022-08-28-19-05-09-236.000/hetrig_608593822, 47.37197029843866, 8.54098111949818
hl_2022-09-01-21-17-34-244.000/hetrig_614515855, 47.371516084516244, 8.54119236233672
hl_2022-09-01-21-17-34-244.000/hetrig_607817058, 47.37249034524819, 8.540685056443827
hl_2022-08-28-19-05-09-236.000/hetrig_602652574, 47.37192258949772, 8.541020316325218
hl_2022-08-28-19-05-09-236.000/hetrig_615292619, 47.3720363997653, 8.540946107751484
hl_2022-09-01-22-27-22-042.000/hetrig_624606064, 47.36808553086185, 8.541523050442684
hl_2022-08-28-19-05-09-236.000/hetrig_606745878, 47.371954861147906, 8.54099311493695
hl_2022-08-28-19-05-09-236.000/hetrig_623056733, 47.3721192508003, 8.540911321254422
hl_2022-09-01-21-17-34-244.000/hetrig_609895995, 47.372477700112384, 8.540696386746966
hl_2022-09-01-22-27-22-042.000/hetrig_622527127, 47.37085579361415, 8.541266042910404
hl_2022-06-17-08-52-12-223.093/hetrig_611998420, 47.371832426917635, 8.540865756004653
hl_2022-06-17-08-52-12-223.093/hetrig_606487385, 47.37182516654009, 8.540875794212662
hl_2022-09-01-21-17-34-244.000/hetrig_621445645, 47.372492653280005, 8.540735880670038
hl_2022-08-28-19-05-09-236.000/hetrig_619822831, 47.37154882141864, 8.54121592250237
hl_2022-08-28-19-05-09-236.000/hetrig_617586527, 47.372061190103615, 8.540936817561146
hl_2022-09-01-21-17-34-244.000/hetrig_623524582, 47.37080298440327, 8.541312352596037
hl_2022-08-28-19-05-09-236.000/hetrig_625706797, 47.37153651168883, 8.541229221798298
hl_2022-09-01-21-17-34-244.000/hetrig_630094436, 47.37233426750691, 8.540802555996054
hl_2022-08-28-19-05-09-236.000/hetrig_630168948, 47.37154974794339, 8.541217344143764
hl_2022-08-28-19-05-09-236.000/hetrig_627859017, 47.37216553701924, 8.540895978090493
hl_2022-08-28-19-05-09-236.001/hetrig_672180107, 47.37256483760418, 8.540622897635721
hl_2022-09-01-21-17-34-244.000/hetrig_625769178, 47.37236513338095, 8.540780415454469
hl_2022-08-28-19-05-09-236.001/hetrig_651642357, 47.372400266438795, 8.540753149461283
hl_2022-09-01-21-17-34-244.000/hetrig_642568058, 47.37108766695724, 8.541646144647993
hl_2022-09-01-21-17-34-244.000/hetrig_647187918, 47.37221350413497, 8.54087774872824
hl_2022-09-01-21-17-34-244.000/hetrig_627848115, 47.372350177860326, 8.540790757631438
hl_2022-08-28-19-05-09-236.001/hetrig_654756622, 47.37243273046504, 8.540731789872817
hl_2022-08-28-19-05-09-236.001/hetrig_664707287, 47.37251222457562, 8.540668340084334
hl_2022-08-28-19-05-09-236.001/hetrig_657958887, 47.37246002472549, 8.540711154317764
hl_2022-08-28-19-05-09-236.001/hetrig_666954482, 47.372323822170785, 8.540693222948653
hl_2022-08-28-19-05-09-236.001/hetrig_669177198, 47.37254627711951, 8.54064082318324
hl_2022-08-28-19-05-09-236.001/hetrig_660177092, 47.37247868262062, 8.540697927810278
hl_2022-06-19-20-38-57-420.079/hetrig_692451675, 47.37167526972906, 8.541189751158516
hl_2022-08-28-19-05-09-236.001/hetrig_679109897, 47.372548329282026, 8.540606223892427
hl_2022-06-19-20-38-57-420.079/hetrig_697764514, 47.37209660708322, 8.540843590716408
hl_2022-08-28-19-05-09-236.001/hetrig_675645002, 47.37256558385761, 8.540610670414548
hl_2022-08-28-19-05-09-236.001/hetrig_704259122, 47.37096287927306, 8.54131453732121
hl_2022-06-19-20-38-57-420.079/hetrig_690372738, 47.372616139396364, 8.540600808938372
hl_2022-06-19-20-38-57-420.079/hetrig_691758696, 47.37262618707886, 8.54059785965573
hl_2022-08-28-19-05-09-236.001/hetrig_682574792, 47.37252469737478, 8.540606695634882
hl_2022-06-19-20-38-57-420.079/hetrig_694761605, 47.37263774246408, 8.540586676479505
hl_2022-06-19-20-38-57-420.079/hetrig_687567823, 47.372610125288396, 8.540600780417078
hl_2022-06-19-20-38-57-420.079/hetrig_703605337, 47.371919102509665, 8.541204674113807
hl_2022-06-19-20-38-57-420.079/hetrig_700074444, 47.371759979633126, 8.541280518262974
hl_2022-06-19-20-38-57-420.079/hetrig_686874844, 47.37260931041514, 8.54060105725535
hl_2022-08-28-19-05-09-236.001/hetrig_702873164, 47.37250994762584, 8.540597020636925
hl_2022-06-19-20-38-57-420.079/hetrig_716078455, 47.37261649215793, 8.540578547298711
hl_2022-08-28-19-05-09-236.001/hetrig_701949192, 47.372507506402776, 8.540599568655445
hl_2022-06-19-20-38-57-420.079/hetrig_712814203, 47.37181663791752, 8.54130282641074
hl_2022-09-05-10-37-17-747.000/hetrig_739527289, 47.37177314003556, 8.540954850853232
hl_2022-09-05-10-37-17-747.000/hetrig_729818018, 47.371822287713805, 8.5409284488915
hl_2022-09-05-10-37-17-747.000/hetrig_724172599, 47.37184232424067, 8.540901583255163
hl_2022-09-05-10-37-17-747.000/hetrig_726419132, 47.37183338297317, 8.540912169526749
hl_2022-09-05-10-37-17-747.000/hetrig_731896942, 47.37181266930688, 8.540938435530014
hl_2022-09-05-10-37-17-747.000/hetrig_719605437, 47.371860439060974, 8.54087837421877
hl_2022-06-30-12-07-32-547.056/hetrig_737834599, 47.37257015325156, 8.540613647758084
hl_2022-06-30-12-07-32-547.056/hetrig_740505707, 47.372496243265424, 8.540685627878355
hl_2022-09-05-10-37-17-747.000/hetrig_740847272, 47.37174271275053, 8.540974621174898
hl_2022-09-05-10-37-17-747.000/hetrig_743192670, 47.37174422584485, 8.54097323799858
hl_2022-09-05-10-37-17-747.000/hetrig_735229825, 47.371787708816285, 8.540954153622677
hl_2022-06-30-12-07-32-547.056/hetrig_742415803, 47.3725203384061, 8.540670759078166
hl_2022-09-05-10-37-17-747.000/hetrig_721882338, 47.37185061613971, 8.54088985686046
hl_2022-09-05-10-37-17-747.000/hetrig_737539738, 47.3717656099271, 8.540964799158107
hl_2022-09-05-10-37-17-747.000/hetrig_717394521, 47.371870802491074, 8.540866435834165
hl_2022-08-28-19-11-19-265.000/hetrig_878082258, 47.371976093783324, 8.540734640654263
hl_2022-08-28-19-11-19-265.000/hetrig_880161195, 47.37239786487322, 8.540603201490665
hl_2022-08-28-19-11-19-265.000/hetrig_882471125, 47.37267895431066, 8.541321255881995
hl_2022-08-28-19-11-19-265.000/hetrig_885705027, 47.37084271957248, 8.541250669685416
hl_2022-08-28-19-11-19-265.000/hetrig_887552971, 47.386647804226165, 8.538510943705704
hl_2022-06-30-12-07-32-547.056/hetrig_744132282, 47.37253820019373, 8.540655133744174
hl_2022-09-01-21-23-25-732.000/hetrig_886580149, 47.37160870890001, 8.541191171222614
