# Interpolated WGS84 points with column2
# Format: column2, latitude, longitude, elevation
hl_2022-06-19-20-32-34-462.008/hetrig_307041803, 47.370754017361726, 8.541309385297456, 439.40814107216096
hl_2022-09-01-21-12-07-737.003/hetrig_316310838, 47.37250157518313, 8.540611521350238, 381.44661282716095
hl_2022-08-28-19-00-34-310.007/hetrig_316879582, 47.37158238377555, 8.541682578024878, 442.29151613122053
hl_2022-09-01-22-04-22-205.005/hetrig_317735610, 47.372519564399816, 8.54046234255338, 374.7267532698905
hl_2022-06-19-20-32-34-462.008/hetrig_310537962, 47.3707968287888, 8.54128986697928, 437.8837582582972
hl_2022-01-13-14-09-39-951.001/hetrig_314343464, 47.37184363216584, 8.540970386604505, 407.413859390652
hl_2022-09-01-22-35-58-073.000/hetrig_319179469, 47.38873987167222, 8.532156804469041, -242.09055566688528
hl_2022-08-28-19-00-34-310.007/hetrig_318727526, 47.37181594199165, 8.541387236659197, 425.8311220107299
hl_2022-09-01-22-04-22-205.005/hetrig_320045540, 47.37250020322158, 8.540472845159181, 375.48840053607114
hl_2022-01-13-14-09-39-951.001/hetrig_316389762, 47.371859788939304, 8.540970953206998, 407.18064581177083
hl_2022-09-01-21-12-07-737.003/hetrig_319466838, 47.3725235959738, 8.54060698651107, 380.89989971147185
hl_2022-08-28-19-00-34-310.007/hetrig_320575470, 47.371833148949335, 8.54138551767227, 425.4826007069705
hl_2022-09-01-22-35-58-073.000/hetrig_322644364, 47.37167666733093, 8.541208794042053, 420.35716554234045
hl_2022-06-25-19-03-53-880.003/hetrig_315421867, 47.37134953251934, 8.541042575535812, 418.40609258324207
hl_2022-09-01-22-04-22-205.005/hetrig_323510435, 47.372479529901376, 8.540484040156862, 376.30082991992975
hl_2022-09-01-21-12-07-737.003/hetrig_322844269, 47.37254711598068, 8.54060465295831, 380.42420445817817
hl_2022-06-25-19-03-53-880.003/hetrig_317769105, 47.371319908985306, 8.54105165517958, 419.2700284690223
hl_2022-06-25-19-03-53-880.003/hetrig_319956455, 47.37129332182485, 8.541058777239325, 420.0011279660573
hl_2022-06-25-19-03-53-880.003/hetrig_322266385, 47.37126720526598, 8.541064315321021, 420.6564175312647
hl_2022-08-28-19-00-34-310.007/hetrig_324271358, 47.37186583470632, 8.541383144895944, 424.8590506835063
hl_2022-09-01-21-12-07-737.003/hetrig_325154199, 47.37256130466066, 8.54060186514373, 380.0777239585268
hl_2022-09-01-22-04-22-205.005/hetrig_325820365, 47.37248322092657, 8.540474180582313, 375.8167989114153
hl_2022-01-13-14-09-39-951.001/hetrig_318535402, 47.37187717883602, 8.540971451188001, 406.9248088595824
hl_2022-09-01-21-12-07-737.003/hetrig_327464129, 47.3709745149003, 8.541286867533323, 434.9209093424187
hl_2022-08-28-19-00-34-310.007/hetrig_326119302, 47.371881929873695, 8.54138233573066, 424.56749270896205
hl_2022-06-25-19-03-53-880.003/hetrig_324281634, 47.37124586698701, 8.541067466354983, 421.1325734425737
hl_2022-01-13-14-09-39-951.001/hetrig_324069744, 47.371931783678924, 8.540963806825514, 405.72439706130166
hl_2022-08-28-19-00-34-310.007/hetrig_328891218, 47.37190474980729, 8.541381756940725, 424.17863139986537
hl_2022-06-25-19-03-53-880.003/hetrig_325898585, 47.3712254709676, 8.541074728808427, 421.77099890767164
hl_2022-08-28-19-00-34-310.007/hetrig_331663134, 47.37189923223441, 8.541382318932794, 424.29085301586224
hl_2022-06-25-19-03-53-880.003/hetrig_327548535, 47.37120594074057, 8.541081192212967, 422.3611607141108
hl_2022-09-01-22-04-22-205.005/hetrig_333905120, 47.37244867473254, 8.540518086593446, 378.26104159113777
hl_2022-09-01-22-04-22-205.005/hetrig_329285260, 47.37245742577754, 8.540503640258104, 377.4985265642781
hl_2022-08-28-19-00-34-310.007/hetrig_334435050, 47.37195494144782, 8.541379560308812, 423.28351635894
hl_2022-06-25-19-03-53-880.003/hetrig_335111757, 47.37111812455396, 8.541103541458991, 424.7252975510047
hl_2022-09-01-22-04-22-205.005/hetrig_336908029, 47.37244540598084, 8.540527338813076, 378.71214795788285
hl_2022-06-25-19-03-53-880.003/hetrig_329798919, 47.371181374407115, 8.541085868809724, 422.95457977161215
hl_2022-08-28-19-00-34-310.007/hetrig_337206966, 47.37197852464567, 8.541379211750996, 422.89241174259047
hl_2022-09-01-22-04-22-205.005/hetrig_338293987, 47.372441219628605, 8.540532174065715, 378.987415510412
hl_2022-09-01-21-12-07-737.003/hetrig_333238954, 47.372565046986786, 8.540621077278338, 380.8465252002905
hl_2022-01-13-14-09-39-951.001/hetrig_330121012, 47.37199966434502, 8.540948446828311, 403.97956093967696
hl_2022-09-01-21-12-07-737.003/hetrig_340168744, 47.37070431383362, 8.541024463881328, 427.91416947928593
hl_2022-08-28-19-00-34-310.007/hetrig_340209875, 47.372005662607876, 8.541377005931286, 422.36453028236224
hl_2022-01-13-14-09-39-951.001/hetrig_320317170, 47.37189123022837, 8.54097091225053, 406.67749527545817
hl_2022-01-13-14-09-39-951.001/hetrig_322353609, 47.37191263765482, 8.540967407849108, 406.1849985350195
hl_2022-09-01-22-04-22-205.005/hetrig_340372924, 47.37243787739505, 8.540539450171599, 379.35447832688976
hl_2022-09-01-22-04-22-205.005/hetrig_343837819, 47.372133157688594, 8.540969455367557, 402.75672917095153
hl_2022-01-13-14-09-39-951.001/hetrig_327997944, 47.371973963608646, 8.540956503132588, 404.7368120478177
hl_2022-08-28-19-00-34-310.007/hetrig_343212784, 47.3720305226378, 8.541375778089714, 421.91514734347777
hl_2022-06-25-17-38-38-889.011/hetrig_340949777, 47.37225216081053, 8.54119722007825, 410.68085091339896
hl_2022-06-25-17-38-38-889.011/hetrig_337831063, 47.37226690319446, 8.541198449079602, 410.4987565825896
hl_2022-06-25-17-38-38-889.011/hetrig_341644687, 47.37224739741877, 8.541195853801415, 410.69789369526575
hl_2022-06-25-17-38-38-889.011/hetrig_345076472, 47.37223236295116, 8.541180775196727, 410.2874136283289
hl_2022-01-13-14-09-39-951.001/hetrig_326215653, 47.371954370430934, 8.540960192303812, 405.2083453030528
hl_2022-06-25-19-03-53-880.003/hetrig_340358716, 47.3710540404039, 8.54112514333713, 426.6787585240756
hl_2022-06-25-17-38-38-889.011/hetrig_343130235, 47.37224399649166, 8.54118786288628, 410.4075374501133
hl_2022-09-01-22-35-58-073.001/hetrig_345116683, 47.37164095314367, 8.541180069688993, 419.68801709380335
hl_2022-06-25-19-03-53-880.003/hetrig_338543673, 47.371075185936775, 8.541117815383135, 426.0255562424861
hl_2022-09-01-22-04-22-205.005/hetrig_347302714, 47.37241329722491, 8.540565767156005, 380.88130978288234
hl_2022-08-28-19-00-34-310.007/hetrig_345291721, 47.372046897761855, 8.54137511843761, 421.62557239804926
hl_2022-09-01-21-12-07-737.003/hetrig_345481583, 47.372517997399434, 8.540661702046844, 383.3486595628298
hl_2022-09-01-22-04-22-205.005/hetrig_350536616, 47.37240064742733, 8.540576890447346, 381.5626983955844
hl_2022-08-28-19-00-34-310.007/hetrig_350142574, 47.37164758144936, 8.542063014091857, 457.6572562102618
hl_2022-09-01-22-04-22-205.005/hetrig_352846546, 47.37238555729885, 8.54059072699285, 382.40000502123075
hl_2022-09-01-22-35-58-073.001/hetrig_353201438, 47.37157994000348, 8.541195070478249, 421.30784891886395
hl_2022-09-01-22-35-58-073.001/hetrig_347426613, 47.37162389699798, 8.541183263134824, 420.0977160815971
hl_2022-08-28-19-00-34-310.007/hetrig_347601651, 47.37206570483956, 8.541374546758645, 421.30100948865066
hl_2022-09-01-22-04-22-205.005/hetrig_358159385, 47.30922356561435, 8.571806708476364, 2735.741614896067
hl_2022-09-01-22-35-58-073.001/hetrig_350891508, 47.37159810932571, 8.541190066616842, 420.80232846223265
hl_2022-09-01-22-35-58-073.001/hetrig_355511368, 47.37156119615607, 8.541202755931614, 421.93816860970526
hl_2022-09-01-22-04-22-205.005/hetrig_355156476, 47.36775285938989, 8.543767491849799, 593.2668359449839
hl_2022-09-01-22-04-22-205.005/hetrig_360238322, 47.37239590395141, 8.541355648780847, 415.22049607693236
hl_2022-09-01-22-04-22-205.005/hetrig_357466406, 47.37236565669083, 8.54060636673509, 383.3917815521562
hl_2022-09-01-22-35-58-073.001/hetrig_366599032, 47.37147632289144, 8.541233968507974, 424.6375862470684
hl_2022-09-01-22-35-58-073.001/hetrig_364520095, 47.37149260512709, 8.541227444213058, 424.09659338439707
hl_2022-09-01-22-35-58-073.001/hetrig_362210165, 47.37150973316106, 8.541223117997228, 423.6368999260857
hl_2022-09-01-22-35-58-073.001/hetrig_373327757, 47.37144287636183, 8.54124230862272, 425.53059576369697
hl_2022-09-01-22-35-58-073.001/hetrig_360593214, 47.37152120801891, 8.541219505528323, 423.2981345837818
hl_2022-09-01-22-35-58-073.001/hetrig_377947617, 47.3714308836989, 8.54125084123883, 426.08978836877907
hl_2022-09-01-22-35-58-073.001/hetrig_384164377, 47.37140122257389, 8.541253979539821, 426.6981170177035
hl_2022-09-01-21-07-05-084.000/hetrig_380830182, 47.3713935756727, 8.541269285446724, 427.48009164786686
hl_2022-09-01-22-35-58-073.001/hetrig_381928096, 47.37140599988222, 8.541260123650698, 426.8868853735056
hl_2022-09-01-22-35-58-073.001/hetrig_387860265, 47.371399284965804, 8.541249731852572, 426.5458437419423
hl_2022-09-01-22-35-58-073.001/hetrig_368908962, 47.37145849990064, 8.541241070102402, 425.2280437577284
hl_2022-09-05-10-31-41-379.000/hetrig_386025476, 47.371822380046574, 8.541080040705637, 412.4813401932516
hl_2022-09-05-10-31-41-379.000/hetrig_388186852, 47.37184538047265, 8.54106777987189, 411.58583946198587
hl_2022-09-01-22-35-58-073.001/hetrig_379709797, 47.37141829460535, 8.541258138341696, 426.6052134103226
hl_2022-09-05-10-31-41-379.000/hetrig_382581357, 47.37178789819171, 8.54109934433534, 413.8636359846853
hl_2022-09-01-22-35-58-073.001/hetrig_395350440, 47.37140743590157, 8.541239490795625, 425.97424138984576
hl_2022-09-01-22-35-58-073.001/hetrig_392018139, 47.371409298405894, 8.541245088594378, 426.1859327627185
hl_2022-09-05-10-31-41-379.000/hetrig_379345468, 47.37175597586618, 8.541118233739756, 415.1872532551105
hl_2022-09-05-10-31-41-379.000/hetrig_391437814, 47.371878000506655, 8.541049216807998, 410.26516873487816
hl_2022-01-13-14-09-39-951.008/hetrig_389235321, 47.37229913526095, 8.54066230870442, 386.86494620285816
hl_2022-01-13-14-09-39-951.008/hetrig_394867443, 47.37246000255549, 8.540618882487857, 382.426990554395
hl_2022-01-13-14-09-39-951.008/hetrig_386924872, 47.37228889569302, 8.540673523364635, 387.51183971064364
hl_2022-01-13-14-09-39-951.008/hetrig_396388376, 47.37235884121256, 8.540631694976923, 384.59268779366965
hl_2022-01-13-14-09-39-951.008/hetrig_391081582, 47.372310893343936, 8.54065169865682, 386.2199099346033
hl_2022-01-13-14-09-39-951.008/hetrig_398282337, 47.37238167096071, 8.540628149313273, 384.0757303965507
hl_2022-01-13-14-09-39-951.008/hetrig_392871986, 47.37232652427725, 8.540640800635646, 385.5006963404169
hl_2022-09-05-10-31-41-379.000/hetrig_396839698, 47.371930196577026, 8.541020881033408, 408.2108995074305
hl_2022-09-05-10-31-41-379.000/hetrig_401172294, 47.37196676475425, 8.540997560234477, 406.6221026398191
hl_2022-01-13-14-09-39-951.008/hetrig_400925716, 47.37240929538, 8.54062051829245, 383.30614228660767
hl_2022-09-05-10-31-41-379.000/hetrig_393554401, 47.37189850981918, 8.541037522138197, 409.4338075235565
hl_2022-06-16-08-29-19-055.003/hetrig_399470100, 47.371165180255055, 8.541089857558891, 423.384828437128
hl_2022-06-16-08-29-19-055.003/hetrig_400988116, 47.37114307680238, 8.541097525411363, 424.06796370244376
hl_2022-01-13-14-09-39-951.008/hetrig_408842972, 47.37223355134994, 8.540551975222932, 383.1529156523069
hl_2022-01-13-14-09-39-951.008/hetrig_402643583, 47.372430326074834, 8.540615569295722, 382.7573583305593
hl_2022-01-13-14-09-39-951.008/hetrig_413141222, 47.3725307552145, 8.540609658687154, 380.9009649671706
hl_2022-09-05-10-31-41-379.000/hetrig_398986052, 47.3719475696285, 8.541009567478575, 407.44598597117175
hl_2022-09-05-10-31-41-379.000/hetrig_405594128, 47.37199537796722, 8.540974118090208, 405.15492835664213
hl_2022-06-16-08-29-19-055.003/hetrig_404805283, 47.37109390022372, 8.541108850717658, 425.34054487437095
hl_2022-09-05-10-31-41-379.000/hetrig_411054411, 47.37201842743708, 8.540943808625146, 403.4803399889226
hl_2022-09-05-10-31-41-379.000/hetrig_403383228, 47.3719827806073, 8.540986492350322, 405.889425902354
hl_2022-01-13-14-09-39-951.008/hetrig_411399190, 47.37251309234467, 8.540611401475614, 381.25778294509536
hl_2022-06-16-08-29-19-055.003/hetrig_407035469, 47.371064504294175, 8.541116523681508, 426.14019139940467
hl_2022-06-17-09-09-43-887.038/hetrig_426413388, 47.371425694656445, 8.541016173888805, 416.05304878627084
hl_2022-01-13-14-09-39-951.008/hetrig_425073620, 47.37093368456509, 8.541330339936314, 437.44666490218316
hl_2022-01-13-14-09-39-951.008/hetrig_415649310, 47.37255802403809, 8.540602455069688, 380.1554782132506
hl_2022-01-13-14-09-39-951.008/hetrig_421807514, 47.372550041464564, 8.540635117810123, 381.6912790737081
hl_2022-09-05-10-31-41-379.000/hetrig_416435223, 47.372044445200416, 8.540914930928851, 401.8201588974004
hl_2022-01-13-14-09-39-951.008/hetrig_426789493, 47.370583911010726, 8.54132970610964, 442.99706184573023
hl_2022-01-13-14-09-39-951.008/hetrig_417182755, 47.37258125429668, 8.54060064588654, 379.70701571388014
hl_2022-09-05-10-31-41-379.000/hetrig_414257462, 47.372034541153795, 8.540926952590047, 402.4965020058362
hl_2022-09-05-10-31-41-379.000/hetrig_421879435, 47.372069343461874, 8.54088719886863, 400.22723306196116
hl_2022-09-05-10-31-41-379.000/hetrig_430002094, 47.37210067464218, 8.540855267154413, 398.3506231040732
hl_2022-09-05-10-31-41-379.000/hetrig_418584000, 47.37205457949876, 8.540903044687413, 401.1459837014311
hl_2022-01-13-14-09-39-951.008/hetrig_433249409, 47.37225489599361, 8.54055461532172, 382.92638747302624
hl_2022-06-17-09-09-43-887.038/hetrig_424499485, 47.37140987452411, 8.541018107994365, 416.3887313151487
hl_2022-01-13-14-09-39-951.008/hetrig_428241490, 47.370798205835314, 8.541405577796068, 442.8515607235403
hl_2022-01-13-14-09-39-951.008/hetrig_431581850, 47.370763420009474, 8.541383504176064, 442.4544054925708
hl_2022-09-05-10-31-41-379.000/hetrig_433702607, 47.372120681060146, 8.54083644372414, 397.21987005999506
hl_2022-01-13-14-32-02-837.014/hetrig_432638421, 47.371658801807236, 8.540878670359813, 406.406239918208
hl_2022-01-13-14-32-02-837.014/hetrig_428859632, 47.371679939939696, 8.540886832547676, 406.4211322491641
hl_2022-09-05-10-31-41-379.000/hetrig_424057436, 47.372080328311846, 8.540876880574519, 399.60710849367763
hl_2022-09-05-10-31-41-379.000/hetrig_437409258, 47.372141412070064, 8.540819348714656, 396.15209633063796
hl_2022-06-17-09-09-43-887.038/hetrig_432881146, 47.37149887909191, 8.54100089468306, 414.2271190616495
hl_2022-01-13-14-09-39-951.008/hetrig_434734924, 47.3708522938545, 8.541293522122812, 437.15689386287727
hl_2022-09-05-10-31-41-379.000/hetrig_438222793, 47.37214237400066, 8.54081770702901, 396.0659628220388
hl_2022-06-17-09-09-43-887.038/hetrig_428459336, 47.371446117570066, 8.541014336436044, 415.64813507554925
hl_2022-09-05-10-31-41-379.000/hetrig_436343447, 47.372135073626396, 8.540821999557087, 396.3674849643046
hl_2022-06-17-09-09-43-887.038/hetrig_434663027, 47.371522927406275, 8.540993516346129, 413.5254543856718
hl_2022-01-13-14-32-02-837.014/hetrig_434948717, 47.371640511324316, 8.540880249528668, 406.7660105277441
hl_2022-06-17-09-09-43-887.038/hetrig_436445000, 47.37154711793416, 8.540985377316346, 412.7887187523965
hl_2022-01-13-14-09-39-951.008/hetrig_436450911, 47.372195555364044, 8.540750600830904, 392.32409644353294
hl_2022-09-01-22-24-15-137.008/hetrig_448185338, 47.371379157297184, 8.54128467669309, 428.3737289242605
hl_2022-01-13-14-09-39-951.008/hetrig_441494670, 47.37080719825061, 8.5412929134852, 437.8497732338534
hl_2022-01-13-14-09-39-951.008/hetrig_438265612, 47.370102992302485, 8.541480478836643, 457.167847483958
hl_2022-09-01-22-24-15-137.008/hetrig_445875408, 47.37135431600023, 8.541288495743697, 428.9345530409422
hl_2022-01-13-14-09-39-951.008/hetrig_439764448, 47.37091397662087, 8.541345355682358, 438.408460688683
hl_2022-09-01-22-24-15-137.008/hetrig_450495268, 47.37139682000865, 8.541267941306181, 427.37039228201496
hl_2022-09-01-22-24-15-137.008/hetrig_462506904, 47.371511162484985, 8.541224289247673, 423.66461441641076
hl_2022-09-01-22-24-15-137.008/hetrig_453960163, 47.37142860877734, 8.541255581913152, 426.3304964637822
hl_2022-09-01-22-24-15-137.008/hetrig_469436694, 47.37157663023227, 8.541202601644843, 421.6853929726505
hl_2022-09-01-22-24-15-137.008/hetrig_472901589, 47.37160861163044, 8.54119161020438, 420.7014151483731
hl_2022-09-01-22-24-15-137.008/hetrig_455808107, 47.371445069082405, 8.541249752476096, 425.8166281246484
hl_2022-06-19-20-18-49-840.164/hetrig_477719542, 47.372464242211905, 8.540700059034181, 385.85993320355084
hl_2022-09-01-22-24-15-137.008/hetrig_480524358, 47.371664937914424, 8.54117907441382, 419.2626205275484
hl_2022-09-01-22-24-15-137.008/hetrig_483758260, 47.37167279141747, 8.541179578573598, 419.15912390191437
hl_2022-06-16-06-27-05-883.003/hetrig_484060298, 47.37177953612546, 8.540836003076823, 402.640999523553
hl_2022-06-19-20-18-49-840.164/hetrig_479369492, 47.372043170199774, 8.540935931563345, 402.74609480450374
hl_2022-08-28-19-05-09-236.000/hetrig_487988237, 47.37202580072722, 8.541376203733261, 422.0088010667075
hl_2022-08-28-19-05-09-236.000/hetrig_490173550, 47.372010814472475, 8.541377534891256, 422.30518528939893
hl_2022-06-16-06-27-05-883.003/hetrig_485783739, 47.37176910372089, 8.540847068225416, 403.28452079313496
hl_2022-08-28-19-05-09-236.000/hetrig_493638445, 47.37199086306386, 8.541376256226402, 422.56820468069196
hl_2022-06-16-06-27-05-883.003/hetrig_489777070, 47.37176100036602, 8.54086794456592, 404.3139864338633
hl_2022-06-16-06-27-05-883.003/hetrig_493637712, 47.37179482913441, 8.540858856661576, 403.38263477533206
hl_2022-06-16-06-27-05-883.003/hetrig_491360872, 47.37177227993026, 8.540867623394789, 404.12026499436536
hl_2022-08-28-19-05-09-236.000/hetrig_500279651, 47.3719434530886, 8.541379264043758, 423.45394187677385
hl_2022-06-16-06-27-05-883.003/hetrig_487484904, 47.371764790077314, 8.540856743848563, 403.77054802226945
hl_2022-08-28-19-05-09-236.000/hetrig_502589581, 47.37192612476423, 8.541380294770077, 423.7747189273918
hl_2022-06-16-06-27-05-883.003/hetrig_498010444, 47.37185438052906, 8.540837628664146, 401.5175789747329
hl_2022-06-16-06-27-05-883.003/hetrig_495139581, 47.372350856781665, 8.540534012689566, 380.5076899196737
hl_2022-08-28-19-05-09-236.000/hetrig_496121777, 47.371973733555116, 8.541377932861167, 422.9136645912638
hl_2022-09-01-22-24-15-137.008/hetrig_505471602, 47.371672115509405, 8.54118879939177, 419.5675288886271
hl_2022-08-28-19-05-09-236.000/hetrig_498200714, 47.371957412197474, 8.541379239787936, 423.23029436578435
hl_2022-06-16-06-27-05-883.003/hetrig_496459534, 47.37173827228873, 8.541378835961506, 426.7074357316489
hl_2022-09-01-22-24-15-137.008/hetrig_505009616, 47.37167174276708, 8.541188364903348, 419.55473658364355
hl_2022-08-28-19-05-09-236.000/hetrig_508133413, 47.37188429665405, 8.541381297513993, 424.48497970778425
hl_2022-06-16-06-27-05-883.003/hetrig_499330405, 47.371863617242326, 8.540838624908517, 401.4132447410577
hl_2022-06-16-06-27-05-883.003/hetrig_514416695, 47.372055416618274, 8.540632962294474, 389.48595485120825
hl_2022-06-19-20-18-49-840.167/hetrig_509662574, 47.37249256367016, 8.540608685132192, 381.4680112461687
hl_2022-06-19-20-18-49-840.167/hetrig_507781631, 47.37250691820346, 8.540608347925039, 381.2245627222199
hl_2022-06-16-06-27-05-883.003/hetrig_500782502, 47.371870147224655, 8.540843222670647, 401.5073810348354
hl_2022-08-28-19-05-09-236.000/hetrig_515063203, 47.37184151073591, 8.541378239048177, 425.03538405944664
hl_2022-08-28-19-05-09-236.000/hetrig_511598308, 47.37186019901763, 8.541380440192173, 424.8322871399445
hl_2022-06-19-20-18-49-840.167/hetrig_511279525, 47.3724838870482, 8.540606765253818, 381.52358429553067
hl_2022-06-17-08-52-12-223.084/hetrig_514895502, 47.372266332705685, 8.54067242880662, 387.8244443115412
hl_2022-09-01-22-24-15-137.008/hetrig_518902195, 47.37212782474767, 8.540898642829724, 399.7881447226108
hl_2022-06-19-20-18-49-840.167/hetrig_514282434, 47.37247465080567, 8.540599392858319, 381.3529542276613
hl_2022-06-19-20-18-49-840.167/hetrig_516130378, 47.37246567130034, 8.540596713921007, 381.3806245991962
hl_2022-06-17-08-52-12-223.084/hetrig_518866813, 47.3722291624647, 8.540674803521023, 388.5195905710876
hl_2022-08-28-19-05-09-236.000/hetrig_520838028, 47.371073247013655, 8.541447622973747, 440.2786664519017
hl_2022-06-16-06-27-05-883.003/hetrig_503026393, 47.371863783457556, 8.540856593573363, 402.1854513401927
hl_2022-06-17-08-52-12-223.084/hetrig_517150869, 47.372249512445784, 8.540671136656208, 388.03695072194245
hl_2022-06-16-06-27-05-883.003/hetrig_505908261, 47.37184652402024, 8.540879158192826, 403.4337292901091
hl_2022-09-01-22-24-15-137.008/hetrig_522829076, 47.37168043169293, 8.54118873513301, 419.43214230548614
hl_2022-06-16-06-27-05-883.003/hetrig_507464888, 47.37183368049643, 8.54089266470073, 404.2209779057483
hl_2022-06-16-06-27-05-883.003/hetrig_511743753, 47.371789436680125, 8.540924927220292, 406.31776683973965
hl_2022-06-16-06-27-05-883.003/hetrig_508763993, 47.37182057931504, 8.540903509048274, 404.89753578751436
hl_2022-06-16-06-27-05-883.003/hetrig_522920821, 47.37168587337937, 8.540948261747799, 408.97550595977617
hl_2022-06-16-06-27-05-883.003/hetrig_519467110, 47.37171052866169, 8.540950417809322, 408.67531107408706
hl_2022-06-16-06-27-05-883.003/hetrig_521616029, 47.37169770860755, 8.540950728382562, 408.89314121368864
hl_2022-08-28-19-05-09-236.000/hetrig_523147958, 47.37180121540346, 8.541366804377665, 425.18486733507154
hl_2022-06-16-06-27-05-883.003/hetrig_520325123, 47.371701437544374, 8.540952814271865, 408.9236261865575
hl_2022-06-17-08-52-12-223.084/hetrig_521176967, 47.37220017628768, 8.540682784651635, 389.3259918809701
hl_2022-08-28-19-05-09-236.000/hetrig_525919874, 47.371789253825334, 8.541361567594532, 425.14979069192407
hl_2022-08-28-19-05-09-236.000/hetrig_529384769, 47.37177992671451, 8.54135020136305, 424.8083847175594
hl_2022-06-17-08-52-12-223.084/hetrig_523849755, 47.372167495904414, 8.540689823344014, 390.15066306745973
hl_2022-06-16-06-27-05-883.003/hetrig_524400787, 47.37167157454497, 8.540952649319953, 409.39272890892954
hl_2022-06-16-06-27-05-883.003/hetrig_526384223, 47.37165006626172, 8.540957436718129, 409.94216025346157
hl_2022-06-16-06-27-05-883.003/hetrig_517454237, 47.37172995744922, 8.540946381427682, 408.1914266500254
hl_2022-06-16-06-27-05-883.003/hetrig_528582579, 47.371624194388474, 8.540964259223102, 410.64893568167315
hl_2022-06-16-06-27-05-883.003/hetrig_530388163, 47.37160554148068, 8.54096770278036, 411.0948832121159
hl_2022-08-28-19-05-09-236.000/hetrig_531463706, 47.371774524799875, 8.5413425790885, 424.56583436742346
hl_2022-08-28-19-05-09-236.000/hetrig_538855482, 47.37178172023895, 8.541302507795612, 422.723108975407
hl_2022-08-28-19-05-09-236.000/hetrig_535159594, 47.37177587789023, 8.541323761633905, 423.7327977800904
hl_2022-06-16-06-27-05-883.003/hetrig_534580927, 47.371559520413264, 8.540976762079772, 412.2194281206641
hl_2022-08-28-19-05-09-236.000/hetrig_537007538, 47.371780368227675, 8.541312610490026, 423.18032444466013
hl_2022-08-28-19-05-09-236.000/hetrig_540703426, 47.37178573042651, 8.54129208742724, 422.2098054460402
hl_2022-06-16-06-27-05-883.003/hetrig_532283908, 47.37158382945796, 8.540972293384003, 411.6390772163151
hl_2022-08-28-19-05-09-236.000/hetrig_533311650, 47.37177322758647, 8.541334073800897, 424.2197497340288
hl_2022-08-28-19-05-09-236.000/hetrig_545323286, 47.37180088295924, 8.541263260970773, 420.72509838109374
hl_2022-09-01-22-08-07-181.000/hetrig_544213539, 47.37241530827519, 8.540741594972946, 388.43140880845374
hl_2022-06-16-06-27-05-883.003/hetrig_538395825, 47.371525502249284, 8.540987114410061, 413.2083254604682
hl_2022-06-16-06-27-05-883.003/hetrig_536881368, 47.37153908040044, 8.540980190427868, 412.69321819489517
hl_2022-06-16-06-27-05-883.003/hetrig_536241489, 47.371544184298294, 8.540978912803343, 412.55673332768924
hl_2022-06-16-06-27-05-883.003/hetrig_540965201, 47.371495509204706, 8.541003892810943, 414.4101449390786
hl_2022-08-28-19-05-09-236.000/hetrig_547402223, 47.37180151663782, 8.541252745925288, 420.26155625051916
hl_2022-06-16-06-27-05-883.003/hetrig_542030602, 47.37148188464716, 8.541010534337511, 414.9138119862087
hl_2022-06-16-06-27-05-883.003/hetrig_545752586, 47.37144327858408, 8.541015777505327, 415.7555502807315
hl_2022-08-28-19-05-09-236.000/hetrig_549712153, 47.37179363958782, 8.541246075054405, 420.09950319454504
hl_2022-06-16-06-27-05-883.003/hetrig_553380239, 47.370983931391635, 8.541135538763841, 428.24504374458064
hl_2022-08-28-19-05-09-236.000/hetrig_553408041, 47.37179308951918, 8.541242436982838, 419.95139153091816
hl_2022-08-28-19-05-09-236.000/hetrig_551329104, 47.37178454024407, 8.54124351230217, 420.1340948051025
hl_2022-08-28-19-05-09-236.000/hetrig_543013356, 47.37179178738874, 8.54127787197985, 421.50020862275056
hl_2022-09-01-22-08-07-181.000/hetrig_558997091, 47.37076780716657, 8.541310191256446, 439.22299449630475
hl_2022-08-28-19-05-09-236.000/hetrig_556641943, 47.37214893832994, 8.54094583747348, 401.486613081144
hl_2022-08-28-19-05-09-236.000/hetrig_561030810, 47.37173813109141, 8.541220518424833, 419.8826091516986
hl_2022-06-16-06-27-05-883.003/hetrig_543105005, 47.371468409601086, 8.541014674334322, 415.3072221260984
hl_2022-09-01-22-08-07-181.000/hetrig_560614042, 47.372308593416705, 8.540821249566527, 393.56807763665915
hl_2022-08-28-19-05-09-236.000/hetrig_563802726, 47.37172243611155, 8.541215931386812, 419.93508665380153
hl_2022-06-16-06-27-05-883.003/hetrig_567949190, 47.37081968630943, 8.541134143984467, 430.80406195759076
hl_2022-09-01-22-08-07-181.000/hetrig_564078937, 47.37084586827385, 8.541366605609404, 440.4109171913148
hl_2022-09-01-22-08-07-181.000/hetrig_571239720, 47.37223222452832, 8.54086987491622, 396.8827642946771
hl_2022-09-01-22-08-07-181.000/hetrig_566388867, 47.372211925004606, 8.540887877308762, 397.9827860480354
hl_2022-09-01-22-08-07-181.000/hetrig_577014547, 47.372185323832554, 8.540889667754813, 398.484195453843
hl_2022-09-01-21-17-34-244.000/hetrig_580328891, 47.37265086797314, 8.540539466001725, 375.958666965174
hl_2022-06-16-06-27-05-883.003/hetrig_566426501, 47.37138298488456, 8.54102666922725, 417.1867153700464
hl_2022-06-16-06-27-05-883.003/hetrig_564567045, 47.37140079233853, 8.541022436192574, 416.720205636254
